"Stkcd","Reptdt","S0701a","S0702a","S0701b","S0704c"
"000691","2025-12-31","2","广州万顺技术有限公司","陈志健","1.2500"
"000692","2024-12-31","1","沈阳润电热力有限公司","0",""
"000692","2024-12-31","2","沈阳润电热力有限公司","华润电力工程服务有限公司","29.9900"
"000692","2025-12-31","1","沈阳润电热力有限公司","0",""
"000692","2025-12-31","2","沈阳润电热力有限公司","华润电力工程服务有限公司","29.9900"
"000695","2024-12-31","1","旭阳控股有限公司","杨雪岗","24.8500"
"000695","2024-12-31","2","旭阳控股有限公司","杨雪岗","24.8500"
"000695","2024-12-31","2","旭阳控股有限公司","路小梅","1.0000"
"000695","2025-12-31","2","旭阳控股有限公司","路小梅","1.0000"
"000695","2025-12-31","2","旭阳控股有限公司","杨雪岗","24.8500"
"000695","2025-12-31","1","旭阳控股有限公司","杨雪岗","24.8500"
"000697","2024-12-31","1","四川发展航空产业投资集团有限公司","四川省政府国有资产监督管理委员会","32.4200"
"000697","2024-12-31","2","四川发展航空产业投资集团有限公司","四川省政府国有资产监督管理委员会","32.4200"
"000697","2025-12-31","1","四川发展航空产业投资集团有限公司","四川省政府国有资产监督管理委员会","33.1100"
"000697","2025-12-31","2","四川发展航空产业投资集团有限公司","四川省政府国有资产监督管理委员会","33.1100"
"000700","2024-12-31","1","江阴模塑集团有限公司","曹明芳,曹克波","37.8100"
"000700","2024-12-31","2","江阴模塑集团有限公司","曹明芳","37.8100"
"000700","2024-12-31","2","江阴模塑集团有限公司","曹克波","18.0000"
"000700","2025-12-31","1","江阴模塑集团有限公司","曹明芳,曹克波","36.8100"
"000700","2025-12-31","2","江阴模塑集团有限公司","曹明芳","36.8100"
"000700","2025-12-31","2","江阴模塑集团有限公司","曹克波","18.0000"
"000701","2024-12-31","1","厦门国贸控股集团有限公司","厦门市人民政府国有资产监督管理委员会","39.9300"
"000701","2024-12-31","2","厦门国贸控股集团有限公司","厦门市人民政府国有资产监督管理委员会","39.9300"
"000701","2025-12-31","1","厦门国贸控股集团有限公司","厦门市人民政府国有资产监督管理委员会","39.9300"
"000701","2025-12-31","2","厦门国贸控股集团有限公司","厦门市人民政府国有资产监督管理委员会","39.9300"
"000702","2024-12-31","1","岳阳观盛投资发展有限公司","岳阳城陵矶综合保税区管理委员会","34.7200"
"000702","2024-12-31","2","岳阳观盛投资发展有限公司","岳阳城陵矶综合保税区管理委员会","34.7200"
"000702","2025-12-31","1","岳阳观盛投资发展有限公司","岳阳城陵矶综合保税区管理委员会","34.7200"
"000702","2025-12-31","2","岳阳观盛投资发展有限公司","岳阳城陵矶综合保税区管理委员会","34.7200"
"000703","2024-12-31","1","浙江恒逸集团有限公司","邱建林","26.1900"
"000703","2024-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱祥娟","27.0400"
"000703","2024-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱杏娟","1.4200"
"000703","2024-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱建林","26.1900"
"000703","2024-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱奕博","26.1900"
"000703","2024-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱利荣","3.9400"
"000703","2025-12-31","1","浙江恒逸集团有限公司","邱建林","26.1900"
"000703","2025-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱杏娟","1.4200"
"000703","2025-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱祥娟","27.0400"
"000703","2025-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱利荣","3.9400"
"000703","2025-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱奕博","26.1900"
"000703","2025-12-31","2","浙江恒逸集团有限公司,杭州恒逸投资有限公司","邱建林","26.1900"
"000705","2024-12-31","1","绍兴震元健康产业集团有限公司","绍兴市人民政府国有资产监督管理委员会","24.9300"
"000705","2024-12-31","2","绍兴震元健康产业集团有限公司","绍兴市人民政府国有资产监督管理委员会","24.9300"
"000705","2025-12-31","1","绍兴震元健康产业集团有限公司","绍兴市人民政府国有资产监督管理委员会","24.9300"
"000705","2025-12-31","2","绍兴震元健康产业集团有限公司","绍兴市人民政府国有资产监督管理委员会","24.9300"
"000707","2024-12-31","1","湖北双环化工集团有限公司","湖北省人民政府国有资产监督管理委员会","25.1100"
"000707","2024-12-31","2","湖北双环化工集团有限公司","湖北省人民政府国有资产监督管理委员会","25.1100"
"000707","2025-12-31","1","湖北双环化工集团有限公司","湖北省人民政府国有资产管理委员会","25.7500"
"000707","2025-12-31","2","湖北双环化工集团有限公司","湖北省人民政府国有资产管理委员会","25.7500"
"000708","2024-12-31","1","中信泰富特钢投资有限公司","中国中信集团有限公司","53.1200"
"000708","2024-12-31","2","中信泰富特钢投资有限公司","中国中信集团有限公司","53.1200"
"000708","2025-12-31","1","中信泰富特钢投资有限公司","中国中信集团有限公司","53.1200"
"000708","2025-12-31","2","中信泰富特钢投资有限公司","中国中信集团有限公司","53.1200"
"000709","2024-12-31","1","邯郸钢铁集团有限责任公司","河北省人民政府国有资产监督管理委员会","63.9100"
"000709","2024-12-31","2","邯郸钢铁集团有限责任公司","河北省人民政府国有资产监督管理委员会","63.9100"
"000709","2025-12-31","1","邯郸钢铁集团有限责任公司","河北省人民政府国有资产监督管理委员会","64.8700"
"000709","2025-12-31","2","邯郸钢铁集团有限责任公司","河北省人民政府国有资产监督管理委员会","64.8700"
"000710","2024-12-31","2","高扬,侯颖","侯颖","4.2200"
"000710","2024-12-31","2","高扬,侯颖","高扬","9.0500"
"000710","2024-12-31","1","高扬","高扬,侯颖一致行动人","13.2700"
"000710","2025-12-31","1","高扬","高扬,侯颖一致行动人","6.9000"
"000710","2025-12-31","2","高扬,侯颖","侯颖","0.1100"
"000710","2025-12-31","2","高扬,侯颖","高扬","6.7900"
"000713","2024-12-31","1","国投种业科技有限公司","国务院国有资产监督管理委员会","20.0000"
"000713","2024-12-31","2","国投种业科技有限公司","国务院国有资产监督管理委员会","20.0000"
"000713","2025-12-31","1","国投种业科技有限公司","国务院国有资产监督管理委员会","20.0000"
"000713","2025-12-31","2","国投种业科技有限公司","国务院国有资产监督管理委员会","20.0000"
"000715","2024-12-31","2","辽宁方大集团实业有限公司,方泽鑫,方鹏翔,方威","方鹏翔","10.0000"
"000715","2024-12-31","2","辽宁方大集团实业有限公司,方泽鑫,方鹏翔,方威","方威","16.2400"
"000715","2024-12-31","2","辽宁方大集团实业有限公司,方泽鑫,方鹏翔,方威","方泽鑫","13.8000"
"000715","2024-12-31","1","辽宁方大集团实业有限公司","方威,方泽鑫,方鹏翔一致行动人","39.2400"
"000715","2025-12-31","1","辽宁方大集团实业有限公司","方威,方泽鑫,方鹏翔一致行动人","39.2400"
"000715","2025-12-31","2","辽宁方大集团实业有限公司,方铭显,方鹏翔,方威","方鹏翔","10.0000"
"000715","2025-12-31","2","辽宁方大集团实业有限公司,方铭显,方鹏翔,方威","方威","16.2400"
"000715","2025-12-31","2","辽宁方大集团实业有限公司,方铭显,方鹏翔,方威","方铭显","13.8000"
"000716","2024-12-31","1","广西黑五类食品集团有限责任公司","李汉荣,李汉朝,李玉坚,李玉宇,甘政,李淑娴,李玉琦,韦清文","37.6500"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","韦清文","33.5400"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","李汉荣","30.1152"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","李汉朝","30.0260"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","李玉坚","0.8312"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","李玉琦","1.3632"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","甘政","0.4156"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","李淑娴","0.4156"
"000716","2024-12-31","2","广西黑五类食品集团有限责任公司,韦清文,李汉朝,李汉荣,李玉琦","李玉宇","0.8312"
"000716","2025-12-31","1","广西康养集团有限公司","广西壮族自治区人民政府国有资产监督管理委员会","20.0200"
"000716","2025-12-31","2","广西康养集团有限公司","广西壮族自治区人民政府国有资产监督管理委员会","20.0200"
"000717","2024-12-31","1","宝武集团中南钢铁有限公司","中国宝武钢铁集团有限公司","51.0000"
"000717","2024-12-31","2","宝武集团中南钢铁有限公司","国务院国有资产监督管理委员会","51.0000"
"000717","2025-12-31","1","宝武集团中南钢铁有限公司","中国宝武钢铁集团有限公司","51.0000"
"000717","2025-12-31","2","宝武集团中南钢铁有限公司","国务院国有资产监督管理委员会","51.0000"
"000718","2024-12-31","1","苏宁环球集团有限公司","张桂平,张康黎父子","49.8300"
"000718","2024-12-31","2","苏宁环球集团有限公司,张桂平,张康黎","张康黎","24.9900"
"000718","2024-12-31","2","苏宁环球集团有限公司,张桂平,张康黎","张桂平","34.8400"
"000718","2025-12-31","1","苏宁环球集团有限公司","张桂平,张康黎父子","49.8300"
"000718","2025-12-31","2","苏宁环球集团有限公司,张桂平,张康黎","张康黎","24.9900"
"000718","2025-12-31","2","苏宁环球集团有限公司,张桂平,张康黎","张桂平","34.8400"
"000719","2024-12-31","1","中原出版传媒投资控股集团有限公司","河南省人民政府","70.3400"
"000719","2024-12-31","2","中原出版传媒投资控股集团有限公司","河南省人民政府","70.3400"
"000719","2025-12-31","1","中原出版传媒投资控股集团有限公司","河南省人民政府","70.3400"
"000719","2025-12-31","2","中原出版传媒投资控股集团有限公司","河南省人民政府","70.3400"
"000720","2024-12-31","1","华能能源交通产业控股有限公司","中国华能集团有限公司","41.7000"
"000720","2024-12-31","2","华能能源交通产业控股有限公司","国务院国有资产监督管理委员会","41.7000"
"000720","2025-12-31","1","华能能源交通产业控股有限公司","中国华能集团有限公司","41.7000"
"000720","2025-12-31","2","华能能源交通产业控股有限公司","中国华能集团有限公司","41.7000"
"000721","2024-12-31","1","西安旅游集团有限责任公司","西安曲江新区管理委员会","30.9600"
"000721","2024-12-31","2","西安旅游集团有限责任公司","西安曲江新区管理委员会","30.9600"
"000721","2025-12-31","1","西安旅游集团有限责任公司","西安曲江新区管理委员会","30.9600"
"000721","2025-12-31","2","西安旅游集团有限责任公司","西安曲江新区管理委员会","30.9600"
"000722","2024-12-31","1","湖南省能源投资集团有限公司","湖南省人民政府国有资产监督管理委员会","51.5300"
"000722","2024-12-31","2","湖南省能源投资集团有限公司","湖南省人民政府国有资产监督管理委员会","51.5300"
"000722","2025-12-31","1","湖南能源集团有限公司","湖南省人民政府国有资产监督管理委员会","51.5300"
"000722","2025-12-31","2","湖南能源集团有限公司","湖南省人民政府国有资产监督管理委员会","51.5300"
"000723","2024-12-31","1","美锦能源集团有限公司","高反娥,姚俊良,姚俊杰,姚俊花,姚三俊,姚四俊,姚俊卿","37.1500"
