"Stkcd","ShortName","Accper","Typrep","Source","F010101A","F010701B","F011201A"
"688320","禾川科技","2022-03-31","B","1","2.010458","87.880469","0.419945"
"688320","禾川科技","2022-06-30","A","0","3.714615","248.018526","0.241348"
"688320","禾川科技","2022-06-30","B","0","3.560417","241.966976","0.235103"
"688320","禾川科技","2022-09-30","A","0","3.383240","","0.259541"
"688320","禾川科技","2022-12-31","A","0","2.995381","","0.276631"
"688320","禾川科技","2022-12-31","B","0","3.006257","","0.260022"
"688320","禾川科技","2023-03-31","A","0","2.728591","","0.295336"
"688320","禾川科技","2023-06-30","A","0","2.624743","","0.299956"
"688320","禾川科技","2023-06-30","B","0","2.635138","","0.283269"
"688320","禾川科技","2023-09-30","A","0","2.576900","","0.295678"
"688320","禾川科技","2023-12-31","A","0","2.681804","","0.274464"
"688320","禾川科技","2023-12-31","B","0","2.643883","1870.227688","0.268771"
"688320","禾川科技","2024-03-31","A","0","2.743216","-21.431193","0.256696"
"688320","禾川科技","2024-06-30","A","0","2.436754","-12.966873","0.288267"
"688320","禾川科技","2024-06-30","B","0","2.451216","-7.870366","0.272311"
"688320","禾川科技","2024-09-30","A","0","2.013995","-18.518185","0.345754"
"688320","禾川科技","2024-12-31","A","0","2.154685","-120.450224","0.335118"
"688320","禾川科技","2024-12-31","B","0","2.173370","-126.769669","0.316394"
"688320","禾川科技","2025-03-31","A","0","2.141703","-3.555195","0.351640"
"688320","禾川科技","2025-06-30","A","0","1.950662","-3.666294","0.378605"
"688320","禾川科技","2025-06-30","B","0","1.985070","-2.400819","0.356014"
"688320","禾川科技","2025-09-30","A","0","1.889744","-8.598759","0.381557"
"688320","禾川科技","2025-12-31","A","0","1.831432","-23.748566","0.381151"
"688320","禾川科技","2025-12-31","B","0","1.920578","-17.085948","0.342429"
"688320","禾川科技","2026-03-31","A","0","1.720163","","0.414755"
"688321","微芯生物","2019-12-31","A","0","7.809083","","0.144905"
"688321","微芯生物","2019-12-31","B","0","12.047628","","0.070884"
"688321","微芯生物","2020-03-31","A","0","9.113967","","0.126622"
"688321","微芯生物","2020-03-31","B","0","16.412503","","0.055557"
"688321","微芯生物","2020-06-30","A","0","8.341717","","0.123103"
"688321","微芯生物","2020-06-30","B","0","12.231085","","0.051594"
"688321","微芯生物","2020-09-30","A","0","7.419743","","0.122039"
"688321","微芯生物","2020-09-30","B","0","11.617436","","0.051460"
"688321","微芯生物","2020-12-31","A","0","5.235717","","0.134649"
"688321","微芯生物","2020-12-31","B","0","9.670075","","0.055429"
"688321","微芯生物","2021-03-31","A","0","3.685441","","0.169333"
"688321","微芯生物","2021-03-31","B","0","6.379590","","0.086968"
"688321","微芯生物","2021-06-30","A","0","3.211246","","0.178952"
"688321","微芯生物","2021-06-30","B","0","5.435955","","0.096861"
"688321","微芯生物","2021-09-30","A","0","2.160391","","0.218682"
"688321","微芯生物","2021-12-31","A","0","2.174051","","0.251684"
"688321","微芯生物","2021-12-31","B","0","3.374535","","0.114024"
"688321","微芯生物","2022-03-31","A","0","2.563748","-7.022214","0.311547"
"688321","微芯生物","2022-06-30","A","0","1.468247","","0.360283"
"688321","微芯生物","2022-06-30","B","0","2.179545","","0.218132"
"688321","微芯生物","2022-09-30","A","0","3.305991","","0.404641"
"688321","微芯生物","2022-12-31","A","0","2.190648","6.128908","0.455867"
"688321","微芯生物","2022-12-31","B","0","3.681281","12.131232","0.330113"
"688321","微芯生物","2023-03-31","A","0","1.958035","-3.975060","0.476463"
"688321","微芯生物","2023-06-30","A","0","3.076235","25.352284","0.436921"
"688321","微芯生物","2023-06-30","B","0","4.883706","-0.986020","0.344620"
"688321","微芯生物","2023-09-30","A","0","3.107946","11.730449","0.450916"
"688321","微芯生物","2023-12-31","A","0","2.891686","7.049164","0.466200"
"688321","微芯生物","2023-12-31","B","0","4.816750","-0.104131","0.369493"
"688321","微芯生物","2024-03-31","A","0","3.132759","-2.664272","0.474261"
"688321","微芯生物","2024-06-30","A","0","2.840904","-3.797208","0.499393"
"688321","微芯生物","2024-06-30","B","0","5.128321","1.245428","0.389055"
"688321","微芯生物","2024-09-30","A","0","2.888366","-2.221709","0.507717"
"688321","微芯生物","2024-12-31","A","0","2.400718","-5.769060","0.513643"
"688321","微芯生物","2024-12-31","B","0","3.409342","-1.984139","0.421256"
"688321","微芯生物","2025-03-31","A","0","2.357137","-2.430145","0.528381"
"688321","微芯生物","2025-06-30","A","0","1.916047","4.110221","0.529885"
"688321","微芯生物","2025-06-30","B","0","2.417480","3.773412","0.432211"
"688321","微芯生物","2025-09-30","A","0","1.869347","5.663948","0.544235"
"688321","微芯生物","2025-12-31","A","0","1.398726","3.327106","0.554629"
"688321","微芯生物","2025-12-31","B","0","1.981695","3.309745","0.441118"
"688321","微芯生物","2026-03-31","A","0","2.564070","4.935996","0.435918"
"688322","奥比中光","2019-12-31","A","1","5.899294","","0.154702"
"688322","奥比中光","2019-12-31","B","1","5.681724","","0.125003"
"688322","奥比中光","2020-12-31","A","1","14.563688","","0.075214"
"688322","奥比中光","2020-12-31","B","1","15.153730","","0.054872"
"688322","奥比中光","2021-12-31","A","1","10.670230","","0.097357"
"688322","奥比中光","2021-12-31","B","1","13.323237","","0.058573"
"688322","奥比中光","2022-03-31","A","1","17.721740","","0.067542"
"688322","奥比中光","2022-03-31","B","1","21.928633","","0.038871"
"688322","奥比中光","2022-06-30","A","0","13.772865","","0.079661"
"688322","奥比中光","2022-06-30","B","0","18.747143","","0.041745"
"688322","奥比中光","2022-09-30","A","0","23.374952","","0.050256"
"688322","奥比中光","2022-12-31","A","0","17.311694","","0.059888"
"688322","奥比中光","2022-12-31","B","0","20.031703","","0.038906"
"688322","奥比中光","2023-03-31","A","0","16.596186","","0.065221"
"688322","奥比中光","2023-06-30","A","0","11.855488","","0.075732"
"688322","奥比中光","2023-06-30","B","0","13.627775","","0.048318"
"688322","奥比中光","2023-09-30","A","0","7.755617","","0.091044"
"688322","奥比中光","2023-12-31","A","0","5.662655","","0.110422"
"688322","奥比中光","2023-12-31","B","0","6.043834","","0.080959"
"688322","奥比中光","2024-03-31","A","0","5.932831","","0.113665"
"688322","奥比中光","2024-06-30","A","0","5.979990","","0.094129"
"688322","奥比中光","2024-06-30","B","0","6.910261","","0.065903"
"688322","奥比中光","2024-09-30","A","0","5.859166","","0.092008"
"688322","奥比中光","2024-12-31","A","0","3.544998","","0.136591"
"688322","奥比中光","2024-12-31","B","0","4.563774","","0.086697"
"688322","奥比中光","2025-03-31","A","0","5.284746","","0.101272"
"688322","奥比中光","2025-06-30","A","0","4.247968","","0.116811"
"688322","奥比中光","2025-06-30","B","0","5.533082","","0.076823"
"688322","奥比中光","2025-09-30","A","0","3.926563","","0.123804"
"688322","奥比中光","2025-12-31","A","0","3.871643","","0.122671"
"688322","奥比中光","2025-12-31","B","0","5.039627","","0.083653"
"688322","奥比中光","2026-03-31","A","0","4.425663","","0.109020"
"688323","瑞华泰","2019-12-31","A","1","0.894157","7.394131","0.428155"
"688323","瑞华泰","2019-12-31","B","1","0.887337","7.585026","0.425880"
"688323","瑞华泰","2020-12-31","A","1","0.569974","8.423128","0.476567"
"688323","瑞华泰","2020-12-31","B","1","0.536681","8.668164","0.383046"
"688323","瑞华泰","2021-03-31","A","1","0.999005","7.833703","0.488069"
"688323","瑞华泰","2021-03-31","B","1","1.047261","7.953049","0.389746"
"688323","瑞华泰","2021-06-30","A","0","1.599261","9.581085","0.442640"
"688323","瑞华泰","2021-06-30","B","0","1.626345","8.085624","0.319064"
"688323","瑞华泰","2021-09-30","A","0","1.219324","8.896479","0.454491"
"688323","瑞华泰","2021-12-31","A","0","1.451525","7.938963","0.495004"
"688323","瑞华泰","2021-12-31","B","0","1.612295","7.448838","0.335965"
"688323","瑞华泰","2022-03-31","A","0","1.824048","6.284368","0.485240"
"688323","瑞华泰","2022-06-30","A","0","1.557724","7.146559","0.495953"
"688323","瑞华泰","2022-06-30","B","0","1.676823","5.767785","0.306995"
"688323","瑞华泰","2022-09-30","A","0","3.390569","5.748980","0.550390"
"688323","瑞华泰","2022-12-31","A","0","2.300152","4.384020","0.554710"
"688323","瑞华泰","2022-12-31","B","0","5.721244","4.182496","0.384847"
"688323","瑞华泰","2023-03-31","A","0","2.136062","-1.103807","0.555329"
"688323","瑞华泰","2023-06-30","A","0","1.809162","-0.299209","0.573797"
"688323","瑞华泰","2023-06-30","B","0","6.642902","-0.724856","0.395143"
"688323","瑞华泰","2023-09-30","A","0","1.348985","0.157292","0.585895"
"688323","瑞华泰","2023-12-31","A","0","1.108623","-0.207112","0.591658"
"688323","瑞华泰","2023-12-31","B","0","5.021496","-0.072641","0.401299"
"688323","瑞华泰","2024-03-31","A","0","1.075040","-1.037463","0.597813"
"688323","瑞华泰","2024-06-30","A","0","1.015392","-1.243545","0.603967"
"688323","瑞华泰","2024-06-30","B","0","4.668787","-1.964200","0.407831"
"688323","瑞华泰","2024-09-30","A","0","1.104850","-0.890879","0.617715"
"688323","瑞华泰","2024-12-31","A","0","0.785092","-0.724538","0.632160"
"688323","瑞华泰","2024-12-31","B","0","2.822559","-1.037495","0.440963"
"688323","瑞华泰","2025-03-31","A","0","0.658997","-0.515669","0.639720"
"688323","瑞华泰","2025-06-30","A","0","0.729217","-0.481578","0.654452"
"688323","瑞华泰","2025-06-30","B","0","2.481148","-0.080330","0.453049"
"688323","瑞华泰","2025-09-30","A","0","0.603881","-0.698501","0.654240"
"688323","瑞华泰","2025-12-31","A","0","0.622291","-0.840656","0.662279"
"688323","瑞华泰","2025-12-31","B","0","2.172713","-0.442465","0.453535"
"688323","瑞华泰","2026-03-31","A","0","0.804346","-0.510287","0.675817"
"688325","赛微微电","2019-12-31","A","1","3.485322","","0.236526"
"688325","赛微微电","2019-12-31","B","1","5.323508","","0.155709"
"688325","赛微微电","2020-12-31","A","1","3.627216","34.991787","0.252864"
"688325","赛微微电","2020-12-31","B","1","4.548943","33.154720","0.201478"
"688325","赛微微电","2021-06-30","A","1","3.953058","89.835246","0.255835"
"688325","赛微微电","2021-06-30","B","1","4.991806","127.965417","0.193298"
"688325","赛微微电","2021-12-31","A","1","4.383909","96.029502","0.233811"
"688325","赛微微电","2021-12-31","B","1","5.983737","127.852179","0.161527"
"688325","赛微微电","2022-03-31","A","1","6.844238","","0.155603"
"688325","赛微微电","2022-03-31","B","1","7.974493","","0.120915"
"688325","赛微微电","2022-06-30","A","0","44.538229","","0.025410"
"688325","赛微微电","2022-06-30","B","0","63.595208","","0.015822"
"688325","赛微微电","2022-09-30","A","0","33.059845","","0.032422"
"688325","赛微微电","2022-12-31","A","0","30.497300","","0.032294"
"688325","赛微微电","2022-12-31","B","0","44.531752","","0.021288"
"688325","赛微微电","2023-03-31","A","0","35.231007","","0.028565"
"688325","赛微微电","2023-06-30","A","0","15.300764","","0.041301"
"688325","赛微微电","2023-06-30","B","0","17.115027","","0.035548"
"688325","赛微微电","2023-09-30","A","0","12.243078","","0.037969"
"688325","赛微微电","2023-12-31","A","0","10.952283","","0.039761"
"688325","赛微微电","2023-12-31","B","0","13.853700","","0.030072"
"688325","赛微微电","2024-03-31","A","0","15.195740","","0.031315"
"688325","赛微微电","2024-06-30","A","0","12.196426","","0.036812"
"688325","赛微微电","2024-06-30","B","0","15.208018","","0.027751"
"688325","赛微微电","2024-09-30","A","0","14.543169","","0.033161"
"688325","赛微微电","2024-12-31","A","0","11.777525","","0.039648"
"688325","赛微微电","2024-12-31","B","0","18.839083","","0.024206"
"688325","赛微微电","2025-03-31","A","0","8.901583","","0.056979"
"688325","赛微微电","2025-06-30","A","0","7.262326","","0.113109"
"688325","赛微微电","2025-06-30","B","0","7.759161","","0.103128"
"688325","赛微微电","2025-09-30","A","0","13.039105","","0.077365"
"688325","赛微微电","2025-12-31","A","0","9.059941","","0.098334"
"688325","赛微微电","2025-12-31","B","0","10.691839","","0.083859"
"688325","赛微微电","2026-03-31","A","0","9.182821","18.933132","0.100859"
"688326","经纬恒润","2019-12-31","A","1","0.996662","-11.472869","0.778994"
"688326","经纬恒润","2019-12-31","B","1","1.059265","-10.918723","0.676371"
"688326","经纬恒润","2020-12-31","A","1","1.306145","3.894074","0.657576"
"688326","经纬恒润","2020-12-31","B","1","1.512437","2.474901","0.542442"
"688326","经纬恒润","2021-06-30","A","1","1.238802","2.857323","0.680157"
"688326","经纬恒润","2021-06-30","B","1","1.570001","12.382422","0.518676"
"688326","经纬恒润","2021-09-30","A","1","1.235481","5.097079","0.669920"
"688326","经纬恒润","2021-09-30","B","1","1.619478","14.516122","0.497903"
"688326","经纬恒润","2021-12-31","A","1","1.254612","14.559878","0.662751"
"688326","经纬恒润","2021-12-31","B","1","1.623745","15.217466","0.493784"
"688326","经纬恒润","2022-03-31","A","0","1.217213","-68.499991","0.672679"
"688326","经纬恒润","2022-06-30","A","0","2.418228","","0.378280"
"688326","经纬恒润","2022-06-30","B","0","3.820573","","0.216123"
"688326","经纬恒润","2022-09-30","A","0","2.294701","","0.392714"
"688326","经纬恒润","2022-12-31","A","0","2.177372","","0.402244"
"688326","经纬恒润","2022-12-31","B","0","3.252563","","0.244276"
"688326","经纬恒润","2023-03-31","A","0","2.192824","","0.391503"
"688326","经纬恒润","2023-06-30","A","0","1.979354","","0.418222"
"688326","经纬恒润","2023-06-30","B","0","2.603189","","0.279637"
"688326","经纬恒润","2023-09-30","A","0","1.840737","","0.444007"
"688326","经纬恒润","2023-12-31","A","0","1.718569","","0.463773"
"688326","经纬恒润","2023-12-31","B","0","1.902305","","0.355686"
"688326","经纬恒润","2024-03-31","A","0","1.524014","","0.489876"
"688326","经纬恒润","2024-06-30","A","0","1.380398","","0.506332"
"688326","经纬恒润","2024-06-30","B","0","1.537753","","0.406708"
"688326","经纬恒润","2024-09-30","A","0","1.302324","","0.521456"
"688326","经纬恒润","2024-12-31","A","0","1.245316","","0.545446"
"688326","经纬恒润","2024-12-31","B","0","1.304521","","0.468494"
"688326","经纬恒润","2025-03-31","A","0","1.175243","","0.568666"
"688326","经纬恒润","2025-06-30","A","0","1.121763","","0.572509"
"688326","经纬恒润","2025-06-30","B","0","1.176223","","0.494847"
"688326","经纬恒润","2025-09-30","A","0","1.093606","","0.581319"
"688326","经纬恒润","2025-12-31","A","0","1.077496","411.069447","0.591874"
"688326","经纬恒润","2025-12-31","B","0","0.994065","","0.530400"
"688326","经纬恒润","2026-03-31","A","0","1.048933","-12.240582","0.595639"
"688327","云从科技","2019-12-31","A","1","2.838774","","0.342693"
"688327","云从科技","2019-12-31","B","1","2.223095","","0.206313"
"688327","云从科技","2020-12-31","A","1","2.541685","","0.397767"
"688327","云从科技","2020-12-31","B","1","2.085511","","0.181246"
"688327","云从科技","2021-12-31","A","1","1.869376","-180.957026","0.561405"
"688327","云从科技","2021-12-31","B","1","1.640434","","0.227625"
"688327","云从科技","2022-03-31","A","1","1.848344","-99.271473","0.579334"
